COD_PROVINCIA|IND_SEXO|CLASE_PERMISO|DESC_ANTIG_PERMISO|NUM_CONDUCTORES
05|V|A   |Anterior_2014|631
05|V|A1  |2014         |9
05|V|A1  |2015         |11
05|V|A1  |2016         |9
05|V|A1  |2017         |10
05|V|A1  |2018         |18
05|V|A1  |2019         |14
05|V|A1  |2020         |15
05|V|A1  |2021         |32
05|V|A1  |2022         |24
05|V|A1  |2023         |24
05|V|A1  |2024         |44
05|V|A1  |2025         |45
05|V|A1  |2026         |1
05|V|A1  |Anterior_2014|965
05|V|A2  |2016         |3
05|V|A2  |2017         |2
05|V|A2  |2018         |1
05|V|A2  |2019         |6
05|V|A2  |2020         |4
05|V|A2  |2021         |7
05|V|A2  |2022         |1
05|V|A2  |2023         |10
05|V|A2  |2024         |12
05|V|A2  |2025         |16
05|V|A2  |Anterior_2014|606
05|V|AM  |2014         |43
05|V|AM  |2015         |37
05|V|AM  |2016         |51
05|V|AM  |2017         |31
05|V|AM  |2018         |75
05|V|AM  |2019         |44
05|V|AM  |2020         |64
05|V|AM  |2021         |83
05|V|AM  |2022         |68
05|V|AM  |2023         |58
05|V|AM  |2024         |87
05|V|AM  |2025         |124
05|V|AM  |2026         |3
05|V|AM  |Anterior_2014|15850
05|V|B   |2014         |482
05|V|B   |2015         |545
05|V|B   |2016         |631
05|V|B   |2017         |633
05|V|B   |2018         |689
05|V|B   |2019         |586
05|V|B   |2020         |479
05|V|B   |2021         |778
05|V|B   |2022         |691
05|V|B   |2023         |663
05|V|B   |2024         |855
05|V|B   |2025         |1003
05|V|B   |2026         |42
05|V|B   |Anterior_2014|30690
05|V|B+E |2014         |1
05|V|B+E |2017         |1
05|V|B+E |2018         |3
05|V|B+E |2019         |2
05|V|B+E |2020         |2
05|V|B+E |2022         |1
05|V|B+E |2023         |4
05|V|B+E |2024         |11
05|V|B+E |2025         |8
05|V|B+E |2026         |2
05|V|B+E |Anterior_2014|212
05|V|C   |2025         |3
05|V|C   |Anterior_2014|15
05|V|C+E |2025         |5
05|V|C+E |Anterior_2014|11
05|V|C1  |2025         |5
05|V|C1  |Anterior_2014|34
05|V|C1+E|2025         |5
05|V|C1+E|Anterior_2014|7
05|V|D   |2025         |2
05|V|D+E |2025         |4
05|V|D1  |2021         |1
05|V|D1  |2025         |4
05|V|D1+E|2025         |5
05|V|LVA |2020         |1
05|V|LVA |2021         |1
05|V|LVA |2023         |1
05|V|LVA |2024         |2
05|V|LVA |Anterior_2014|6
06|M|A   |2017         |1
06|M|A   |2018         |2
06|M|A   |2019         |2
06|M|A   |2020         |1
06|M|A   |2021         |2
06|M|A   |2022         |2
06|M|A   |2023         |8
06|M|A   |2024         |3
06|M|A   |2025         |9
06|M|A   |Anterior_2014|84
06|M|A1  |2014         |2
06|M|A1  |2015         |5
06|M|A1  |2016         |9
06|M|A1  |2017         |3
06|M|A1  |2018         |9
06|M|A1  |2019         |8
06|M|A1  |2020         |12
06|M|A1  |2021         |15
06|M|A1  |2022         |11
06|M|A1  |2023         |23
06|M|A1  |2024         |12
06|M|A1  |2025         |31
06|M|A1  |Anterior_2014|189
06|M|A2  |2016         |1
06|M|A2  |2017         |2
06|M|A2  |2018         |3
06|M|A2  |2019         |1
06|M|A2  |2021         |7
06|M|A2  |2022         |3
06|M|A2  |2023         |5
06|M|A2  |2024         |8
06|M|A2  |2025         |7
06|M|A2  |Anterior_2014|74
06|M|AM  |2014         |47
06|M|AM  |2015         |55
06|M|AM  |2016         |71
06|M|AM  |2017         |81
06|M|AM  |2018         |108
06|M|AM  |2019         |78
06|M|AM  |2020         |88
06|M|AM  |2021         |151
06|M|AM  |2022         |100
06|M|AM  |2023         |115
06|M|AM  |2024         |115
06|M|AM  |2025         |97
06|M|AM  |2026         |3
06|M|AM  |Anterior_2014|19820
06|M|B   |2014         |2483
06|M|B   |2015         |2570
06|M|B   |2016         |3119
06|M|B   |2017         |2713
06|M|B   |2018         |3196
06|M|B   |2019         |3590
06|M|B   |2020         |2983
06|M|B   |2021         |3353
06|M|B   |2022         |3057
06|M|B   |2023         |2803
06|M|B   |2024         |2834
06|M|B   |2025         |2683
06|M|B   |2026         |172
06|M|B   |Anterior_2014|115795
06|M|B+E |2014         |1
06|M|B+E |2015         |1
06|M|B+E |2016         |1
06|M|B+E |2017         |1
06|M|B+E |2019         |1
06|M|B+E |2023         |2
06|M|B+E |2024         |2
06|M|B+E |2025         |1
06|M|B+E |Anterior_2014|46
06|M|C   |Anterior_2014|1
06|M|C1  |Anterior_2014|9
06|M|C1+E|Anterior_2014|6
06|M|D1  |2023         |1
06|V|A   |2016         |2
06|V|A   |2017         |2
06|V|A   |2018         |3
06|V|A   |2019         |4
06|V|A   |2020         |6
06|V|A   |2021         |7
06|V|A   |2022         |4
06|V|A   |2023         |11
06|V|A   |2024         |11
06|V|A   |2025         |32
06|V|A   |2026         |2
06|V|A   |Anterior_2014|3616
06|V|A1  |2014         |30
06|V|A1  |2015         |36
06|V|A1  |2016         |36
06|V|A1  |2017         |40
06|V|A1  |2018         |39
06|V|A1  |2019         |54
06|V|A1  |2020         |35
06|V|A1  |2021         |89
06|V|A1  |2022         |73
06|V|A1  |2023         |72
06|V|A1  |2024         |103
06|V|A1  |2025         |121
06|V|A1  |2026         |10
06|V|A1  |Anterior_2014|4576
06|V|A2  |2014         |2
06|V|A2  |2015         |3
06|V|A2  |2016         |4
06|V|A2  |2017         |3
06|V|A2  |2018         |5
06|V|A2  |2019         |5
06|V|A2  |2020         |6
06|V|A2  |2021         |14
06|V|A2  |2022         |11
06|V|A2  |2023         |15
06|V|A2  |2024         |21
06|V|A2  |2025         |44
06|V|A2  |2026         |1
06|V|A2  |Anterior_2014|3632
06|V|AM  |2014         |357
06|V|AM  |2015         |332
06|V|AM  |2016         |405
06|V|AM  |2017         |398
06|V|AM  |2018         |358
06|V|AM  |2019         |403
06|V|AM  |2020         |450
06|V|AM  |2021         |523
06|V|AM  |2022         |500
06|V|AM  |2023         |516
06|V|AM  |2024         |552
06|V|AM  |2025         |623
06|V|AM  |2026         |42
06|V|AM  |Anterior_2014|97389
06|V|B   |2014         |2345
06|V|B   |2015         |2517
06|V|B   |2016         |3042
06|V|B   |2017         |2803
06|V|B   |2018         |2633
06|V|B   |2019         |2751
06|V|B   |2020         |2291
06|V|B   |2021         |3343
06|V|B   |2022         |3133
06|V|B   |2023         |3077
06|V|B   |2024         |3298
06|V|B   |2025         |3785
06|V|B   |2026         |236
06|V|B   |Anterior_2014|96551
06|V|B+E |2015         |2
06|V|B+E |2017         |1
06|V|B+E |2018         |1
06|V|B+E |2019         |4
06|V|B+E |2020         |2
06|V|B+E |2023         |7
06|V|B+E |2024         |7
06|V|B+E |2025         |7
06|V|B+E |2026         |1
06|V|B+E |Anterior_2014|369
06|V|C   |2015         |1
06|V|C   |2019         |1
06|V|C   |2023         |1
06|V|C   |Anterior_2014|41
06|V|C+E |2021         |1
06|V|C+E |2022         |1
06|V|C+E |2025         |2
06|V|C+E |2026         |1
06|V|C+E |Anterior_2014|12
06|V|C1  |2015         |1
06|V|C1  |2021         |1
06|V|C1  |2023         |1
06|V|C1  |Anterior_2014|63
06|V|C1+E|Anterior_2014|24
06|V|D   |Anterior_2014|7
06|V|D+E |2024         |1
06|V|D+E |Anterior_2014|2
06|V|D1  |2020         |1
06|V|D1  |2025         |2
06|V|D1  |2026         |1
06|V|D1  |Anterior_2014|3
06|V|D1+E|Anterior_2014|2
06|V|LCM |Anterior_2014|2
06|V|LVA |2023         |1
06|V|LVA |2024         |8
06|V|LVA |2025         |11
06|V|LVA |2026         |1
06|V|LVA |Anterior_2014|46
07|M|A   |2014         |10
07|M|A   |2015         |6
07|M|A   |2016         |13
07|M|A   |2017         |16
07|M|A   |2018         |12
07|M|A   |2019         |18
07|M|A   |2020         |21
07|M|A   |2021         |34
07|M|A   |2022         |42
07|M|A   |2023         |33
07|M|A   |2024         |47
07|M|A   |2025         |65
07|M|A   |2026         |3
07|M|A   |Anterior_2014|720
07|M|A1  |2014         |91
07|M|A1  |2015         |73
07|M|A1  |2016         |89
07|M|A1  |2017         |57
07|M|A1  |2018         |60
07|M|A1  |2019         |72
07|M|A1  |2020         |65
07|M|A1  |2021         |121
07|M|A1  |2022         |117
07|M|A1  |2023         |108
07|M|A1  |2024         |107
07|M|A1  |2025         |107
07|M|A1  |2026         |7
07|M|A1  |Anterior_2014|2741
07|M|A2  |2014         |6
07|M|A2  |2015         |5
07|M|A2  |2016         |16
07|M|A2  |2017         |21
07|M|A2  |2018         |16
07|M|A2  |2019         |30
07|M|A2  |2020         |24
07|M|A2  |2021         |38
07|M|A2  |2022         |37
07|M|A2  |2023         |48
07|M|A2  |2024         |55
07|M|A2  |2025         |86
07|M|A2  |2026         |3
07|M|A2  |Anterior_2014|829
07|M|AM  |2014         |702
07|M|AM  |2015         |619
07|M|AM  |2016         |593
07|M|AM  |2017         |524
07|M|AM  |2018         |570
07|M|AM  |2019         |513
07|M|AM  |2020         |458
07|M|AM  |2021         |633
07|M|AM  |2022         |532
07|M|AM  |2023         |624
07|M|AM  |2024         |568
07|M|AM  |2025         |512
07|M|AM  |2026         |34
07|M|AM  |Anterior_2014|100421
07|M|B   |2014         |5672
07|M|B   |2015         |4682
07|M|B   |2016         |6102
07|M|B   |2017         |4735
07|M|B   |2018         |5108
07|M|B   |2019         |5469
07|M|B   |2020         |4079
07|M|B   |2021         |6355
07|M|B   |2022         |5183
07|M|B   |2023         |5087
07|M|B   |2024         |5284
07|M|B   |2025         |4930
07|M|B   |2026         |104
07|M|B   |Anterior_2014|169743
07|M|B+E |2014         |11
07|M|B+E |2015         |14
07|M|B+E |2016         |21
07|M|B+E |2017         |29
07|M|B+E |2018         |34
07|M|B+E |2019         |13
07|M|B+E |2020         |15
07|M|B+E |2021         |26
07|M|B+E |2022         |31
07|M|B+E |2023         |144
07|M|B+E |2024         |77
07|M|B+E |2025         |70
07|M|B+E |2026         |4
07|M|B+E |Anterior_2014|1955
07|M|C   |2014         |1
07|M|C   |Anterior_2014|12
07|M|C+E |Anterior_2014|4
07|M|C1  |2022         |1
07|M|C1  |2023         |44
07|M|C1  |2024         |8
07|M|C1  |2025         |3
07|M|C1  |Anterior_2014|289
07|M|C1+E|2023         |1
07|M|C1+E|2024         |2
07|M|C1+E|Anterior_2014|251
07|M|D   |Anterior_2014|1
07|M|D1  |2023         |7
07|M|D1  |2026         |1
07|M|D1  |Anterior_2014|4
07|M|D1+E|2014         |1
07|M|D1+E|2023         |1
07|M|D1+E|Anterior_2014|2
07|M|LCM |Anterior_2014|2
07|V|A   |2014         |22
07|V|A   |2015         |19
07|V|A   |2016         |34
07|V|A   |2017         |47
07|V|A   |2018         |41
07|V|A   |2019         |64
07|V|A   |2020         |77
07|V|A   |2021         |96
07|V|A   |2022         |76
07|V|A   |2023         |113
07|V|A   |2024         |132
07|V|A   |2025         |201
07|V|A   |2026         |8
07|V|A   |Anterior_2014|5223
07|V|A1  |2014         |94
07|V|A1  |2015         |110
07|V|A1  |2016         |172
07|V|A1  |2017         |193
07|V|A1  |2018         |220
07|V|A1  |2019         |276
07|V|A1  |2020         |242
07|V|A1  |2021         |372
07|V|A1  |2022         |324
07|V|A1  |2023         |331
07|V|A1  |2024         |329
07|V|A1  |2025         |412
07|V|A1  |2026         |15
07|V|A1  |Anterior_2014|12133
07|V|A2  |2014         |28
07|V|A2  |2015         |24
07|V|A2  |2016         |40
07|V|A2  |2017         |60
07|V|A2  |2018         |71
07|V|A2  |2019         |104
07|V|A2  |2020         |101
07|V|A2  |2021         |114
07|V|A2  |2022         |125
07|V|A2  |2023         |135
07|V|A2  |2024         |140
07|V|A2  |2025         |191
07|V|A2  |2026         |15
07|V|A2  |Anterior_2014|5524
07|V|AM  |2014         |786
07|V|AM  |2015         |849
07|V|AM  |2016         |1070
07|V|AM  |2017         |1083
07|V|AM  |2018         |1087
07|V|AM  |2019         |1106
07|V|AM  |2020         |1029
07|V|AM  |2021         |1295
07|V|AM  |2022         |1188
07|V|AM  |2023         |1366
07|V|AM  |2024         |1350
07|V|AM  |2025         |1372
07|V|AM  |2026         |59
07|V|AM  |Anterior_2014|147600
07|V|B   |2014         |3399
07|V|B   |2015         |2847
07|V|B   |2016         |3760
07|V|B   |2017         |3696
07|V|B   |2018         |4457
07|V|B   |2019         |5315
07|V|B   |2020         |4385
07|V|B   |2021         |6595
07|V|B   |2022         |5542
07|V|B   |2023         |6198
07|V|B   |2024         |7551
07|V|B   |2025         |7982
07|V|B   |2026         |210
07|V|B   |Anterior_2014|106094
07|V|B+E |2014         |8
07|V|B+E |2015         |17
07|V|B+E |2016         |24
07|V|B+E |2017         |37
07|V|B+E |2018         |39
07|V|B+E |2019         |49
07|V|B+E |2020         |40
07|V|B+E |2021         |34
07|V|B+E |2022         |32
07|V|B+E |2023         |191
07|V|B+E |2024         |126
07|V|B+E |2025         |103
07|V|B+E |2026         |5
07|V|B+E |Anterior_2014|2499
07|V|C   |2017         |1
07|V|C   |2023         |2
07|V|C   |2026         |1
07|V|C   |Anterior_2014|134
07|V|C+E |2018         |1
07|V|C+E |2023         |2
07|V|C+E |2025         |1
07|V|C+E |Anterior_2014|47
07|V|C1  |2014         |3
07|V|C1  |2017         |1
07|V|C1  |2018         |1
07|V|C1  |2021         |1
07|V|C1  |2022         |1
07|V|C1  |2023         |56
07|V|C1  |2024         |11
07|V|C1  |2025         |10
07|V|C1  |Anterior_2014|472
07|V|C1+E|2020         |1
07|V|C1+E|2023         |1
07|V|C1+E|2025         |2
07|V|C1+E|Anterior_2014|320
07|V|D   |2021         |1
07|V|D   |2023         |1
07|V|D   |Anterior_2014|10
07|V|D+E |Anterior_2014|7
07|V|D1  |2017         |1
07|V|D1  |2018         |1
07|V|D1  |2021         |4
07|V|D1  |2022         |2
07|V|D1  |2023         |8
07|V|D1  |2024         |5
07|V|D1  |2025         |3
07|V|D1  |Anterior_2014|30
07|V|D1+E|2023         |2
07|V|D1+E|Anterior_2014|14
07|V|LVA |2024         |2
07|V|LVA |Anterior_2014|1
08|M|A   |2014         |25
08|M|A   |2015         |18
08|M|A   |2016         |49
08|M|A   |2017         |46
08|M|A   |2018         |63
08|M|A   |2019         |102
08|M|A   |2020         |55
08|M|A   |2021         |75
08|M|A   |2022         |94
08|M|A   |2023         |97
08|M|A   |2024         |132
08|M|A   |2025         |183
08|M|A   |2026         |8
08|M|A   |Anterior_2014|3230
08|M|A1  |2014         |272
08|M|A1  |2015         |282
08|M|A1  |2016         |385
08|M|A1  |2017         |284
08|M|A1  |2018         |390
08|M|A1  |2019         |450
08|M|A1  |2020         |230
08|M|A1  |2021         |460
08|M|A1  |2022         |400
08|M|A1  |2023         |382
08|M|A1  |2024         |435
08|M|A1  |2025         |458
08|M|A1  |2026         |20
08|M|A1  |Anterior_2014|10460
08|M|A2  |2014         |48
08|M|A2  |2015         |53
08|M|A2  |2016         |74
08|M|A2  |2017         |73
08|M|A2  |2018         |94
08|M|A2  |2019         |123
08|M|A2  |2020         |72
08|M|A2  |2021         |150
08|M|A2  |2022         |146
08|M|A2  |2023         |135
08|M|A2  |2024         |190
08|M|A2  |2025         |240
08|M|A2  |2026         |9
08|M|A2  |Anterior_2014|3511
08|M|AM  |2014         |934
08|M|AM  |2015         |1015
08|M|AM  |2016         |1128
08|M|AM  |2017         |928
08|M|AM  |2018         |1072
08|M|AM  |2019         |1047
08|M|AM  |2020         |687
08|M|AM  |2021         |996
08|M|AM  |2022         |960
08|M|AM  |2023         |1034
08|M|AM  |2024         |977
08|M|AM  |2025         |1039
08|M|AM  |2026         |23
08|M|AM  |Anterior_2014|242108
08|M|B   |2014         |18411
08|M|B   |2015         |17335
08|M|B   |2016         |23750
08|M|B   |2017         |19994
08|M|B   |2018         |25109
08|M|B   |2019         |28823
08|M|B   |2020         |19370
08|M|B   |2021         |27786
08|M|B   |2022         |26451
08|M|B   |2023         |26746
08|M|B   |2024         |27072
08|M|B   |2025         |27763
08|M|B   |2026         |554
08|M|B   |Anterior_2014|799925
08|M|B+E |2014         |13
08|M|B+E |2015         |16
08|M|B+E |2016         |21
08|M|B+E |2017         |37
08|M|B+E |2018         |47
08|M|B+E |2019         |48
08|M|B+E |2020         |52
08|M|B+E |2021         |91
08|M|B+E |2022         |177
08|M|B+E |2023         |226
08|M|B+E |2024         |246
08|M|B+E |2025         |203
08|M|B+E |2026         |10
08|M|B+E |Anterior_2014|1550
08|M|C   |2016         |1
08|M|C   |2018         |1
08|M|C   |2021         |1
08|M|C   |2022         |1
08|M|C   |Anterior_2014|26
08|M|C+E |2022         |1
08|M|C+E |2023         |1
08|M|C+E |2024         |2
08|M|C+E |Anterior_2014|3
08|M|C1  |2014         |2
08|M|C1  |2015         |1
08|M|C1  |2016         |1
08|M|C1  |2020         |1
08|M|C1  |2021         |4
08|M|C1  |2022         |4
08|M|C1  |2023         |13
08|M|C1  |2024         |8
08|M|C1  |2025         |7
08|M|C1  |Anterior_2014|131
08|M|C1+E|2015         |1
08|M|C1+E|Anterior_2014|97
08|M|D   |2025         |2
08|M|D   |Anterior_2014|2
08|M|D+E |2025         |1
08|M|D+E |Anterior_2014|2
08|M|D1  |2023         |1
08|M|D1  |Anterior_2014|6
08|V|A   |2014         |86
08|V|A   |2015         |111
08|V|A   |2016         |163
08|V|A   |2017         |168
08|V|A   |2018         |239
08|V|A   |2019         |326
08|V|A   |2020         |236
08|V|A   |2021         |292
08|V|A   |2022         |293
08|V|A   |2023         |312
08|V|A   |2024         |387
08|V|A   |2025         |593
08|V|A   |2026         |23
08|V|A   |Anterior_2014|22305
08|V|A1  |2014         |719
08|V|A1  |2015         |748
08|V|A1  |2016         |956
08|V|A1  |2017         |822
08|V|A1  |2018         |1025
08|V|A1  |2019         |1282
08|V|A1  |2020         |851
08|V|A1  |2021         |1332
08|V|A1  |2022         |1305
08|V|A1  |2023         |1324
08|V|A1  |2024         |1380
08|V|A1  |2025         |1671
08|V|A1  |2026         |32
08|V|A1  |Anterior_2014|53133
08|V|A2  |2014         |143
08|V|A2  |2015         |177
08|V|A2  |2016         |267
08|V|A2  |2017         |277
08|V|A2  |2018         |327
08|V|A2  |2019         |488
08|V|A2  |2020         |330
08|V|A2  |2021         |513
08|V|A2  |2022         |435
08|V|A2  |2023         |513
08|V|A2  |2024         |613
08|V|A2  |2025         |844
08|V|A2  |2026         |34
08|V|A2  |Anterior_2014|23391
08|V|AM  |2014         |1768
08|V|AM  |2015         |1950
08|V|AM  |2016         |2183
08|V|AM  |2017         |1888
08|V|AM  |2018         |2278
08|V|AM  |2019         |2404
08|V|AM  |2020         |1800
08|V|AM  |2021         |2800
08|V|AM  |2022         |2643
08|V|AM  |2023         |2679
08|V|AM  |2024         |2945
08|V|AM  |2025         |3288
08|V|AM  |2026         |70
08|V|AM  |Anterior_2014|523796
08|V|B   |2014         |18780
08|V|B   |2015         |18435
08|V|B   |2016         |23239
08|V|B   |2017         |19831
08|V|B   |2018         |25497
08|V|B   |2019         |29726
08|V|B   |2020         |20382
08|V|B   |2021         |31256
08|V|B   |2022         |31293
08|V|B   |2023         |34047
08|V|B   |2024         |36648
08|V|B   |2025         |42665
08|V|B   |2026         |976
08|V|B   |Anterior_2014|778783
08|V|B+E |2014         |28
08|V|B+E |2015         |41
08|V|B+E |2016         |46
08|V|B+E |2017         |75
08|V|B+E |2018         |89
08|V|B+E |2019         |103
08|V|B+E |2020         |109
08|V|B+E |2021         |171
08|V|B+E |2022         |246
08|V|B+E |2023         |382
08|V|B+E |2024         |426
08|V|B+E |2025         |421
08|V|B+E |2026         |29
08|V|B+E |Anterior_2014|7150
08|V|C   |2015         |5
08|V|C   |2016         |4
08|V|C   |2017         |2
08|V|C   |2018         |5
